,Product ID,Country,Company,Factory,Number of Employees
1130,1101074014,Myanmar (Birmanie),Active Pleasure Limited,Pak Chun Industrial Limited,501-1000
1131,1101074014,Myanmar (Birmanie),ONETEX FASHION LIMITED,"Textile Palace Co., Ltd",1001-1500
1132,1064390001,Chine,"Qingdao HYC Apparel Co., Ltd","Qingdao HYC Apparel Co., Ltd",501-1000
1133,1064390001,Chine,"Qingdao HYC Apparel Co., Ltd",Shandong TianYuan Garment Co.Ltd,1501-2000
1134,1064390001,Indonésie,PT. Sansan Saudaratex Jaya,PT. Sansan Saudaratex Jaya (unit 3),101-500
1135,0983297018,Myanmar (Birmanie),Hung Fung Macao Commercial Offshore limited,HUNG KIU (MYANMAR) GARMENT MANUFACTURING LIMITED.,2501-3000
1136,1170606001,Bangladesh,COMFIT COMPOSITE KNIT LTD.,Comfit Composite Knit Ltd,8001-8500
1137,1150638002,Myanmar (Birmanie),Bright Sunshine International Co  Ltd,"Saung Oo Shwe Nay(Golden Sunshine) Co.,Ltd",3001-3500
1138,1037593018,Bangladesh,ANANTA GARMENTS LTD.,Ananta Jeans wear Ltd.,2501-3000
1139,1037593018,Bangladesh,VISION APPARELS (PVT) LTD,Vision Garments Ltd.,4001-4500
1140,1067136006,Myanmar (Birmanie),"Jiangsu Century Liaoyuan Knitted Wear Co., Ltd.","JIU SHENG(MYANMAR) KNITTED WEAR CO. CO.,LTD",2501-3000
1141,1038375008,Bangladesh,A.K.M. KNIT WEAR LTD.,A.K.M. Knit Wear Ltd.,N/A
1142,1038375008,Bangladesh,A.K.M. KNIT WEAR LTD.,Zaber & Zubair Fabrics Limited.,5501-6000
1143,0649098026,Inde,MITTAL  CLOTHING COMPANY,MITTAL CLOTHING COMPANY UNIT-II,101-500
1144,1137833002,Chine,SHANGHAI HUAXIANG W.DR.CO.LTD.,Funan huaxiang,501-1000
1145,0816759051,Bangladesh,ABONI KNITWEAR LTD,ABONI KNITWEAR LTD,3501-4000
1146,0816759051,Bangladesh,IMPRESS-NEWTEX COMPOSITE TEXTILES  LTD.,IMPRESS-NEWTEX COMPOSITE TEXTILES LTD,4001-4500
1147,1194934001,Turquie,UNITEKS TEKSTIL GIDA SAN. DIS TIC. A.S.,KUZEY KAFKAS TEKSTIL -  Cagatay Uysal,101-500
1148,1153399006,Bangladesh,ASWAD COMPOSITE MILLS LTD.,ASWAD COMPOSITE MILLS LTD. ( U-2),2001-2500
1149,1136716002,Chine,"SUZHOU WANLI KNITTING CO.,LTD","Heze City Mudan District Wancheng Garment Co., Ltd.",501-1000
1150,1136716002,Chine,"SUZHOU WANLI KNITTING CO.,LTD","JUYE WANLI GARMENT CO., LTD.",501-1000
1151,1032522072,Bangladesh,ASWAD COMPOSITE MILLS LTD.,ASWAD COMPOSITE MILLS LTD. ( U-2),2001-2500
1152,1032522072,Bangladesh,COMFIT COMPOSITE KNIT LTD.,Comfit Composite Knit Ltd,8001-8500
1153,0944719022,Bangladesh,RUSSEL GARMENTS,RUSSEL GARMENTS,1501-2000
1154,1157918002,Myanmar (Birmanie),ONETEX FASHION LIMITED,"Textile Palace Co., Ltd",1001-1500
1155,1137701001,Bangladesh,VISION APPARELS (PVT) LTD,Vision Garments Ltd.,4001-4500
1156,1032522068,Bangladesh,ASWAD COMPOSITE MILLS LTD.,ASWAD COMPOSITE MILLS LTD. ( U-2),2001-2500
1157,1032522068,Inde,QUANTUM KNITS-3 (A UNIT OF KPR MILL LIMITED),QUANTUM KNITS 3,4501-5000
1158,1137701004,Bangladesh,VISION APPARELS (PVT) LTD,Vision Garments Ltd.,4001-4500
1159,1121160005,Bangladesh,ARTISTIC DESIGN LTD.,THAT'S IT FASHION LTD.,1501-2000
1160,0501620090,Inde,Indian Designs Exports Pvt Ltd,INDIAN DESIGNS (Indian Designs Exports Pvt. Ltd. Unit - IV),1501-2000
1161,1127680004,Inde,SHAHI EXPORTS PRIVATE LIMITED,"AHP Garments Pvt. Ltd., Unit-54",3001-3500
1162,0944718062,Bangladesh,A.K.M. KNIT WEAR LTD.,ANUPAM HOSIERY INDUSTRY (PVT.) LTD.,2501-3000
1163,0956308039,Indonésie,PT KAHATEX,PT. KAHATEX - MAJALAYA (jersey),2001-2500
1164,0656677055,Chine,KINGSRICH (H.K.) LIMITED,"Hubei Yijiem Garments Co., Ltd",101-500
1165,0656677055,Inde,Indian Designs Exports Pvt Ltd,INDIAN DESIGNS EXPORTS PVT. LTD. - UNIT XIII,501-1000
1166,1157706002,Bangladesh,MOON READYWEARS LTD.; M/S,Moon Readywears Ltd.,1501-2000
1167,1057589010,Bangladesh,MOON READYWEARS LTD.; M/S,Moon Readywears Ltd.,1501-2000
1168,0971037008,Bangladesh,APEX TEXTILE PRINTING MILLS LTD.,Apex Textile Printing Mills Ltd.,4501-5000
1169,1059431022,Bangladesh,METRO KNITTING & DYEING MILLS,METRO KNITTING & DYEING MILLS,5001-5500
1170,1035597009,Bangladesh,PANORAMA APPARELS LTD.,PANORAMA APPARELS LTD.,2001-2500
1171,0948441020,Bangladesh,KNIT CONCERN LTD.,KNIT CONCERN LTD.,4501-5000
1172,0948441020,Bangladesh,MEGHNA KNIT COMPOSITE LTD,Executive Hi-Fashions Ltd.,1001-1500
1173,0948441020,Bangladesh,MEGHNA KNIT COMPOSITE LTD,MEGHNA KNIT COMPOSITE LIMITED,2501-3000
1174,0973277043,Bangladesh,COMFIT COMPOSITE KNIT LTD.,Comfit Composite Knit Ltd,8001-8500
1175,1037593012,Bangladesh,ANANTA GARMENTS LTD.,Ananta Jeans wear Ltd.,2501-3000
1176,1037593012,Bangladesh,VISION APPARELS (PVT) LTD,Vision Garments Ltd.,4001-4500
1177,1064750002,Bangladesh,MOON READYWEARS LTD.; M/S,Moon Readywears Ltd.,1501-2000
1178,1194937001,Turquie,UNITEKS TEKSTIL GIDA SAN. DIS TIC. A.S.,ALPSU ORDU TEKSTIL KONFEKSIYON SANAYI VE TICARET LIMITED SIRKETI,N/A
1179,1171307004,Cambodge,NINGBO SEDUNO IMP & EXP CO.LTD,"SEDUNO CAMBO KNITTING CO.,LTD",2001-2500
1180,1171307004,Chine,NINGBO SEDUNO IMP & EXP CO.LTD,"NINGBO SEDUNO GARMENT MANUFACTURE CO.,LTD.",1001-1500
1181,0501620088,Inde,Indian Designs Exports Pvt Ltd,INDIAN DESIGNS (Indian Designs Exports Pvt. Ltd. Unit - IV),1501-2000
1182,0995634011,Indonésie,PT KAHATEX,PT. KAHATEX - MAJALAYA (jersey),2001-2500
1183,0944719020,Bangladesh,RUSSEL GARMENTS,RUSSEL GARMENTS,1501-2000
1184,1179240001,Bangladesh,IMPRESS-NEWTEX COMPOSITE TEXTILES  LTD.,IMPRESS-NEWTEX COMPOSITE TEXTILES LTD,4001-4500
1185,1137833001,Chine,SHANGHAI HUAXIANG W.DR.CO.LTD.,Funan huaxiang,501-1000
1186,1037593011,Bangladesh,ANANTA GARMENTS LTD.,Ananta Jeans wear Ltd.,2501-3000
1187,0656677063,Indonésie,PT. Sansan Saudaratex Jaya,PT. Sansan Saudaratex Jaya (unit 3),101-500
1188,0624901029,Bangladesh,METRO KNITTING & DYEING MILLS,METRO KNITTING & DYEING MILLS,5001-5500
1189,0983738006,Myanmar (Birmanie),Hung Fung Macao Commercial Offshore limited,HUNG KIU (MYANMAR) GARMENT MANUFACTURING LIMITED.,2501-3000
1190,1152029002,Chine,KINGSRICH (H.K.) LIMITED,"Wuhan Kingsrich Gmts Co., Ltd",501-1000
1191,1163100002,Bangladesh,FLAMINGO FASHIONS LTD.,Flamingo Fashions Ltd Unit 2,4501-5000
1192,1163100002,Bangladesh,FLAMINGO FASHIONS LTD.,Jinnat Knitwear Ltd,4001-4500
1193,0982708034,Chine,"ZHANGJIAGANG MEIRUYI CAPS CO.,LTD.","SIYANG MEIRUYI CAPS CO., LTD.",101-500
1194,1145208006,Chine,NINGBO SEDUNO IMP & EXP CO.LTD,"Wuhu Seduno Fashion Co., Ltd.",501-1000
1195,1194937002,Turquie,UNITEKS TEKSTIL GIDA SAN. DIS TIC. A.S.,ALPSU ORDU TEKSTIL KONFEKSIYON SANAYI VE TICARET LIMITED SIRKETI,N/A
1196,1164304004,Chine,"ZHANGJIAGANG MEIRUYI CAPS CO.,LTD.","SIYANG MEIRUYI CAPS CO., LTD.",101-500
1197,1153020002,Bangladesh,ARTISTIC DESIGN LTD.,THAT'S IT FASHION LTD.,1501-2000
1198,0973277046,Bangladesh,IMPRESS-NEWTEX COMPOSITE TEXTILES  LTD.,IMPRESS-NEWTEX COMPOSITE TEXTILES LTD,4001-4500
1199,0973277046,Bangladesh,KDS APPARELS LTD.,KDS Apparels Ltd.,3001-3500
1200,1135395002,Myanmar (Birmanie),Bright Sunshine International Co  Ltd,"Myanmar York Fashion Co.,Ltd",2001-2500
1201,0881709007,Myanmar (Birmanie),Hung Fung Macao Commercial Offshore limited,HUNG KIU (MYANMAR) GARMENT MANUFACTURING LIMITED.,2501-3000
1202,1059431021,Chine,JIANGYIN TIANYUN INTERNATIONAL  TEXTILE GROUP CO. LTD,Jiangyin Benda Dyeing Mill,1001-1500
1203,1159823001,Bangladesh,KNIT CONCERN LTD.,KNIT CONCERN LTD.,4501-5000
1204,1128251004,Bangladesh,Bengal Shoe Industries Limited,Bengal Shoe Industries Ltd Unit 02,501-1000
1205,1194935002,Turquie,UNITEKS TEKSTIL GIDA SAN. DIS TIC. A.S.,EZKA TEKSTIL TURIZM GIDA SAN. VE DIS TIC. LTD.,101-500
1206,1127680003,Bangladesh,A.K.M. KNIT WEAR LTD.,A.K.M. Knit Wear Ltd.,N/A
1207,1147816001,Bangladesh,STERLING DENIMS LTD,Sterling Denim Ltd.,4001-4500
1208,1138108004,Chine,NINGBO SEDUNO IMP & EXP CO.LTD,"NINGBO SEDUNO GARMENT MANUFACTURE CO.,LTD.",1001-1500
1209,0971037007,Bangladesh,APEX TEXTILE PRINTING MILLS LTD.,Apex Textile Printing Mills Ltd.,4501-5000
1210,1035597008,Bangladesh,PANORAMA APPARELS LTD.,PANORAMA APPARELS LTD.,2001-2500
1211,0944718068,Indonésie,"Hansae Co.,Ltd",PT. Bomin Permata Abadi,2001-2500
1212,0967153017,Bangladesh,KNIT CONCERN LTD.,KNIT CONCERN LTD.,4501-5000
1213,1152353003,Chine,"FLY EARTH CO.,LTD.","QI DONG BIOOMBERG SHOES CO.,LTD",101-500
1214,1152059001,Indonésie,"MAKALOT INDUSTRIAL CO.,LTD",PT. Glory Industrial Semarang Demak,6501-7000
1215,1063258005,Bangladesh,SAIHAM KNIT COMPOSITE LTD.,SAIHAM KNIT COMPOSITE LTD.,4501-5000
1216,0944719018,Bangladesh,MOON READYWEARS LTD.; M/S,Moon Readywears Ltd.,1501-2000
1217,1157638001,Bangladesh,SHIN SHIN APPARELS LTD,Organic Jeans Ltd,1501-2000
1218,1157638001,Bangladesh,SHIN SHIN APPARELS LTD,SHIN SHIN APPARELS LTD.,1001-1500
1219,0618329027,Chine,"SHANGHAI NEW UNION TEXTRA PUDONG I/E CO., LTD.","XINYI GUOTAI LITIAN YONGJIN GARMENT CO.,LTD.",101-500
1220,1159824002,Inde,SHIVALIK PRINTS LTD.,"SHIVALIK PRINTS LTD, (PLOT 231/232, SECTOR 58)",1001-1500
1221,1123766003,Chine,KINGSRICH (H.K.) LIMITED,Hubei Manly Fashion,101-500
1222,1153937001,Chine,Shingrand Hats Manufacturer Co Ltd,Shingrand Hats Manufacturer Co Ltd,1-100
1223,1153653004,Pakistan,ARTISTIC GARMENT INDUSTRIES (AGI DENIM) (PRIVATE) LIMITED,ARTISTIC GARMENT INDUSTRIES UNIT-8,501-1000
1224,1035597006,Bangladesh,PANORAMA APPARELS LTD.,PANORAMA APPARELS LTD.,2001-2500
1225,0618329024,Chine,"SHANGHAI NEW UNION TEXTRA PUDONG I/E CO., LTD.",Suzhou Meihaoting Gmts Factory,101-500
1226,0618329024,Chine,"SHANGHAI NEW UNION TEXTRA PUDONG I/E CO., LTD.","XINYI GUOTAI LITIAN YONGJIN GARMENT CO.,LTD.",101-500
1227,1143932001,Bangladesh,A.K.M. KNIT WEAR LTD.,A.K.M. Knit Wear Ltd.,N/A
1228,1155502001,Chine,GOLDSHINE INTERNATIONAL TRADING  LIMITED,"Ningguo Longxing Headwear Co.,Ltd.",101-500
1229,1162387002,Bangladesh,METRO KNITTING & DYEING MILLS,METRO KNITTING & DYEING MILLS,5001-5500
1230,0944718069,Bangladesh,MOON READYWEARS LTD.; M/S,Moon Readywears Ltd.,1501-2000
1231,1043199012,Myanmar (Birmanie),Hung Fung Macao Commercial Offshore limited,HUNG KIU (MYANMAR) GARMENT MANUFACTURING LIMITED.,2501-3000
1232,0981640008,Bangladesh,PANORAMA APPARELS LTD.,PANORAMA APPARELS LTD.,2001-2500
1233,1048567013,Chine,A CAP LTD,"SUZHOU ADVANCED CAP AND ACCESSORIES CO., LTD",101-500
1234,1152353001,Chine,"FLY EARTH CO.,LTD.","QI DONG BIOOMBERG SHOES CO.,LTD",101-500
1235,1152353001,Chine,"FLY EARTH CO.,LTD.",SHANGHAI CELEFIT LIMITED COMPANY,101-500
1236,1136278021,Indonésie,PT Sari Warna Asli Textile Industry,PT. Sari Warna Asli Textile Industry,2001-2500
1237,0982708035,Chine,"ZHANGJIAGANG MEIRUYI CAPS CO.,LTD.","SIYANG MEIRUYI CAPS CO., LTD.",101-500
1238,0944718061,Bangladesh,A.K.M. KNIT WEAR LTD.,ANUPAM HOSIERY INDUSTRY (PVT.) LTD.,2501-3000
1239,1162387001,Bangladesh,METRO KNITTING & DYEING MILLS,METRO KNITTING & DYEING MILLS,5001-5500
1240,0783359032,Chine,A CAP LTD,"SUZHOU ADVANCED CAP AND ACCESSORIES CO., LTD",101-500
1241,1160682004,Bangladesh,ANANTA GARMENTS LTD.,ANANTA GARMENTS LTD,5001-5500
1242,1160682004,Bangladesh,ANANTA GARMENTS LTD.,Ananta Jeans wear Ltd.,2501-3000
1243,0944720023,Bangladesh,MOON READYWEARS LTD.; M/S,Moon Readywears Ltd.,1501-2000
1244,1148269001,Bangladesh,ARTISTIC DESIGN LTD.,THAT'S IT FASHION LTD.,1501-2000
1245,1147816002,Bangladesh,STERLING DENIMS LTD,Sterling Denim Ltd.,4001-4500
1246,0863626010,Bangladesh,IMPRESS-NEWTEX COMPOSITE TEXTILES  LTD.,IMPRESS-NEWTEX COMPOSITE TEXTILES LTD,4001-4500
1247,0863626010,Inde,MITTAL  CLOTHING COMPANY,MITTAL CLOTHING COMPANY UNIT-II,101-500
1248,1037593020,Bangladesh,ANANTA GARMENTS LTD.,ABM Fashions Ltd,2501-3000
1249,1037593020,Bangladesh,ANANTA GARMENTS LTD.,ANANTA GARMENTS LTD,5001-5500
1250,1037593020,Bangladesh,ANANTA GARMENTS LTD.,Ananta Jeans wear Ltd.,2501-3000
1251,1145028001,Chine,"Wuhan Winsome Knitting Industrial  Co., Ltd.","Wuhan Winsome Knitting Industrial CO., Ltd.",501-1000
1252,1194934003,Turquie,UNITEKS TEKSTIL GIDA SAN. DIS TIC. A.S.,KUZEY KAFKAS TEKSTIL -  Cagatay Uysal,101-500
1253,1025397010,Indonésie,KUKDONG CORPORATION,PT BATANG APPAREL INDONESIA,2001-2500
1254,0920172012,Bangladesh,MOON READYWEARS LTD.; M/S,Moon Readywears Ltd.,1501-2000
1255,0982708028,Chine,"ZHANGJIAGANG MEIRUYI CAPS CO.,LTD.","SIYANG MEIRUYI CAPS CO., LTD.",101-500
1256,1005627024,Chine,"SHANGHAI STYLE FASHION  ACCESSORIES CO.,LTD.","Suzhou Shenhe Apparel Co., Ltd.",1-100
1257,1163151002,Indonésie,PT KAHATEX,PT. KAHATEX - MAJALAYA (jersey),2001-2500
1258,1163151002,Indonésie,PT KAHATEX,PT. Kahatex (Garment Div),5501-6000
1259,1159777002,Chine,GOLDSHINE INTERNATIONAL TRADING  LIMITED,"Ningguo Longxing Headwear Co.,Ltd.",101-500
1260,1147561003,Chine,GOLDSHINE INTERNATIONAL TRADING  LIMITED,"Ningguo Longxing Headwear Co.,Ltd.",101-500
1261,1162397001,Cambodge,NINGBO SEDUNO IMP & EXP CO.LTD,"FUSHUN CAMBO FASHION CO., LTD.",1001-1500
1262,1194940002,Turquie,UNITEKS TEKSTIL GIDA SAN. DIS TIC. A.S.,EZKA TEKSTIL TURIZM GIDA SAN. VE DIS TIC. LTD.,101-500
1263,1132909001,Myanmar (Birmanie),WANHE GARMENT COMPANY LIMITED,WANHE GARMENT COMPANY LIMITED,4001-4500
1264,1162810002,Chine,"ZHANGJIAGANG MEIRUYI CAPS CO.,LTD.","SIYANG MEIRUYI CAPS CO., LTD.",101-500
1265,1145203008,Chine,NINGBO SEDUNO IMP & EXP CO.LTD,"Wuhu Seduno Fashion Co., Ltd.",501-1000
1266,0956343045,Bangladesh,KARIM TEXTILES LIMITED,KARIM TEXTILES LIMITED,2501-3000
1267,1170425001,Bangladesh,MOON READYWEARS LTD.; M/S,Moon Readywears Ltd.,1501-2000
1268,1150115003,Myanmar (Birmanie),Bright Sunshine International Co  Ltd,"Saung Oo Shwe Nay(Golden Sunshine) Co.,Ltd",3001-3500
1269,1057591010,Bangladesh,MOON READYWEARS LTD.; M/S,Moon Readywears Ltd.,1501-2000
1270,1154822002,Bangladesh,FAKIR APPARELS LTD.,FAKIR APPARELS LTD.,8501-9000
1271,1145203002,Chine,NINGBO SEDUNO IMP & EXP CO.LTD,"Wuhu Seduno Fashion Co., Ltd.",501-1000
1272,1142195006,Bangladesh,ARTISTIC DESIGN LTD.,ARTISTIC DESIGN  LTD,5501-6000
1273,1142195006,Bangladesh,ARTISTIC DESIGN LTD.,THAT'S IT FASHION LTD.,1501-2000
1274,0964264009,Bangladesh,MOON READYWEARS LTD.; M/S,Moon Readywears Ltd.,1501-2000
1275,1042545008,Chine,NINGBO SEDUNO IMP & EXP CO.LTD,"Wuhu Seduno Fashion Co., Ltd.",501-1000
1276,1045433011,Pakistan,ARTISTIC GARMENT INDUSTRIES (AGI DENIM) (PRIVATE) LIMITED,Artistic Garment Industries(PVT)Ltd Unit-13,1501-2000
1277,1045433011,Pakistan,ARTISTIC GARMENT INDUSTRIES (AGI DENIM) (PRIVATE) LIMITED,Artistic Garment Industries(Pvt)Ltd Unit 11,1501-2000
1278,1138108005,Chine,NINGBO SEDUNO IMP & EXP CO.LTD,"NINGBO SEDUNO GARMENT MANUFACTURE CO.,LTD.",1001-1500
1279,1138106005,Chine,NINGBO SEDUNO IMP & EXP CO.LTD,"NINGBO SEDUNO GARMENT MANUFACTURE CO.,LTD.",1001-1500
1280,1147561004,Chine,A CAP LTD,"SUZHOU ADVANCED CAP AND ACCESSORIES CO., LTD",101-500
1281,0995429012,Chine,"Zhejiang Tongli Clothing Co.,Ltd",Dongyang Tongli  Dalian Branch own Fty ( No.2 ),101-500
1282,1194934002,Turquie,UNITEKS TEKSTIL GIDA SAN. DIS TIC. A.S.,KUZEY KAFKAS TEKSTIL -  Cagatay Uysal,101-500
1283,1086865013,Chine,KINGSRICH (H.K.) LIMITED,"Wuhan Kingsrich Gmts Co., Ltd",501-1000
1284,1082103013,Indonésie,KUKDONG CORPORATION,PT BATANG APPAREL INDONESIA,2001-2500
1285,1025397011,Indonésie,KUKDONG CORPORATION,PT BATANG APPAREL INDONESIA,2001-2500
1286,1164222001,Bangladesh,MOON READYWEARS LTD.; M/S,Moon Readywears Ltd.,1501-2000
1287,1025404026,Chine,KINGSRICH (H.K.) LIMITED,"Wuhan Kingsrich Gmts Co., Ltd",501-1000
1288,1054578007,Myanmar (Birmanie),Hung Fung Macao Commercial Offshore limited,HUNG KIU (MYANMAR) GARMENT MANUFACTURING LIMITED.,2501-3000
1289,1145028002,Chine,"Wuhan Winsome Knitting Industrial  Co., Ltd.","Wuhan Winsome Knitting Industrial CO., Ltd.",501-1000
1290,1105454008,Chine,KINGSRICH (H.K.) LIMITED,"Wuhan Kingsrich Gmts Co., Ltd",501-1000
